to	O
solution	O
manager	O
use	O
an	O
user	O
exit	O
sapmf02k	O
in	O
program	O
zxf05u01	O
for	O
validate	O
vendor	O
tax	O
number	O
range	O
complete	O
the	O
technical	O
specification	O
creation	O
of	O
handle	O
over	O
documentation	O
consultant	B-Designation
sap	B-Companies worked at
abap	I-Companies worked at
marmagao	O
goa	O
october	O
2008	O
to	O
april	O
2010	O
project	O
description	O
mormugao	O
port	O
trust	O
mpt	O
goa	O
is	O
end	O
to	O
end	O
implementation	O
project	O
mpt	O
is	O
one	O
of	O
the	O
lead	O
port	O
in	O
india	O
from	O
1962.mormugao	O
port	O
goa	O
is	O
the	O
premier	O
iron	O
ore	O
export	O
port	O
of	O
india	O
with	O
an	O
annual	O
throughput	O
of	O
around	O
27.33	O
million	O
tonne	O
of	O
iron	O
ore	O
traffic	O
though	O
ore	O
is	O
the	O
predominant	O
cargo	O
there	O
have	O
be	O
a	O
steady	O
increase	O
in	O
liquid	O
bulk	O
and	O
general	O
cargo	O
traffic	O
ever	O
since	O
it	O
join	O
the	O
rank	O
of	O
the	O
major	O
port	O
of	O
india	O
contribution	O
develop	O
customize	O
screen	O
for	O
container	O
maintenance	O
for	O
port	O
operate	O
system	O
pos	O
base	O
on	O
service	O
order	O
number	O
and	O
vessel	O
number	O
fetch	O
the	O
import	O
container	O
detail	O
from	O
iw33	O
for	O
this	O
container	O
estimate	O
and	O
re	O
for	O
the	O
new	O
container	O
add	O
and	O
create	O
the	O
sale	O
order	O
with	O
reference	O
to	O
the	O
quotation	O
number	O
and	O
extension	O
of	O
sale	O
order	O
bapi	O
have	O
do	O
develop	O
customize	O
screen	O
for	O
good	O
movement	O
in	O
for	O
port	O
operate	O
system	O
pos	O
good	O
inward	O
have	O
to	O
be	O
do	O
for	O
mohp	O
plot	O
and	O
display	O
the	O
stock	O
detail	O
develop	O
customize	O
screen	O
for	O
barge	O
unload	O
for	O
mohp	O
mechanical	O
ore	O
hydraulic	O
power	O
as	O
per	O
mpt	O
user	O
as	O
well	O
as	O
agent	O
of	O
mpt	O
development	O
of	O
alv	O
grid	O
report	O
to	O
display	O
the	O
warranty	O
of	O
the	O
equipment	O
which	O
is	O
go	O
to	O
expire	O
in	O
the	O
give	O
period	O
or	O
month	O
develop	O
classical	O
report	O
to	O
display	O
the	O
vessel	O
shift	O
from	O
different	O
berth	O
during	O
the	O
turnaround	O
period	O
develop	O
a	O
smart	O
form	O
to	O
display	O
the	O
arrival	O
status	O
of	O
vessel	O
for	O
the	O
give	O
period	O
of	O
time	O
implement	O
user	O
exit	O
mv45afzz	O
for	O
sd	O
module	O
to	O
calculate	O
the	O
penal	O
rent	O
base	O
on	O
day	O
of	O
start	O
of	O
period	O
and	O
billing	O
to	O
be	O
do	O
for	O
every	O
10	O
day	O
routine	O
create	O
routine-920	O
in	O
sd	O
module	O
rv61a920	O
to	O
calculate	O
the	O
as	O
per	O
number	O
of	O
day	O
create	O
a	O
batch	O
input	O
program	O
to	O
upload	O
plant	O
maintenance	O
task	O
list	O
for	O
long	O
text	O
tcode	O
ia05.	O
property	O
use	O
standard	O
function	O
module	O
bapi_re_pr_create	O
to	O
transfer	O
property	O
master	O
datum	O
from	O
legacy	O
system	O
to	O
r/3	O
system	O
for	O
real	O
estate	O
through	O
rebdpr	O
build	O
use	O
standard	O
function	O
module	O
bapi_re_bu_create	O
to	O
transfer	O
build	O
master	O
datum	O
from	O
legacy	O
system	O
to	O
r/3	O
system	O
for	O
real	O
estate	O
through	O
rebdbu	O
contract	O
use	O
standard	O
function	O
module	O
bapi_re_cn_create	O
to	O
transfer	O
contract	O
master	O
datum	O
from	O
legacy	O
system	O
to	O
r/3	O
system	O
for	O
real	O
estate	O
through	O
recn	O
rental	O
object	O
use	O
standard	O
function	O
module	O
bapi_re_ro_create	O
to	O
transfer	O
rental	O
object	O
master	O
datum	O
from	O
legacy	O
system	O
to	O
r/3	O
system	O
for	O
real	O
estate	O
through	O
rebdro	O
business	O
partner	O
use	O
standard	O
function	O
module	O
bapi_bupa_create_from_data	O
to	O
create	O
partner	O
and	O
bapi_bupa_role_add_2	O
to	O
create	O
roll	O
for	O
the	O
partner	O
from	O
the	O
file	O
on	O
legacy	O
system	O
to	O
r/3	O
system	O
for	O
real	O
estate	O
sap	O
module	O
tool	O
sap	O
ecc	O
6.0	O
sd	O
mm	O
fico	O
pm	O
re	O
pos	O
sap	B-Companies worked at
abap	I-Companies worked at
consultant	B-Designation
8	O
federal	O
mogul	O
october	O
2007	O
to	O
september	O
2008	O
project	O
description	O
federal	O
corporation	O
is	O
an	O
innovative	O
and	O
diversify	O
6.3	O
billion	O
global	O
supplier	O
of	O
quality	O
product	O
trust	O
brand	O
and	O
creative	O
solution	O
to	O
the	O
automotive	O
light	O
commercial	O
heavy	O
truck	O
off	O
agricultural	O
marine	O
rail	O
and	O
industrial	O
market	O
the	O
45	O
000	O
people	O
of	O
federal	O
mogul	O
locate	O
in	O
35	O
country	O
drive	O
excellence	O
in	O
all	O
they	O
do	O
contribution	O
development	O
of	O
alv	O
hierarchical	O
report	O
to	O
display	O
the	O
backorder	O
that	O
be	O
cancel	O
by	O
customer	O
and	O
update	O
the	O
database	O
as	O
bc	O
an	O
alv	O
report	O
to	O
display	O
the	O
monthly	O
earn	O
rebate	O
accrue	O
by	O
month	O
for	O
all	O
the	O
active	O
program	O
in	O
sap	O
for	O
the	O
sale	O
organization	O
select	O
creation	O
of	O
the	O
bdc	O
for	O
load	O
return	O
order	O
cancel	O
by	O
customer	O
in	O
sale	O
order	O
develop	O
smartform	O
for	O
certificate	O
of	O
origin	O
and	O
export	O
invoice	O
modify	O
standard	O
smartform	O
of	O
po	O
layout	O
change	O
sap	O
module	O
tool	O
sd	O
mm	O
pp	O
otc	O
education	O
b	B-Degree
jawaharlal	B-College Name
nehru	I-College Name
technological	I-College Name
university	I-College Name
2005	B-Graduation Year
additional	O
information	O
sap	O
skill	O
classical	B-Skills
and	I-Skills
interactive	I-Skills
report	I-Skills
bdc	I-Skills
lsmw	I-Skills
bapi	I-Skills
badi	I-Skills
user	I-Skills
exit	I-Skills
datum	I-Skills
dictionary	I-Skills
object	I-Skills
dialog	I-Skills
programming	I-Skills
ale	I-Skills
idocs	I-Skills
sap	I-Skills
script	I-Skills
smart	I-Skills
form	I-Skills
posses	I-Skills
hand	I-Skills
on	I-Skills
skill	I-Skills
set	I-Skills
on	I-Skills
sd	I-Skills
mm	I-Skills
module	I-Skills
experience	I-Skills
on	I-Skills
unit	I-Skills
testing	I-Skills
ut	I-Skills
functional	I-Skills
testing	I-Skills
ft	I-Skills
uat	I-Skills
script	I-Skills
and	I-Skills
regression	I-Skills
testing	O
work	O
on	O
sap	O
webdynpro	O
application	O
work	O
on	O
srm	O
server	O
work	O
on	O
abap	O
workflow	O

sharan	B-Name
adla	I-Name
email	O
me	O
on	O
indeed	O
indeed.com/r/sharan-adla/3a382a7b7296a764	B-Email Address
have	O
4yrs.	B-Years of Experience
of	O
solid	O
work	O
experience	O
in	O
design	O
experience	O
for	O
digital	O
web	O
mobile	O
and	O
print	O
medium	O
hand	O
experience	O
with	O
tool	O
such	O
as	O
adobe	O
photoshop	O
illustrator	O
indesign	O
and	O
dreamweaver	O
experience	O
in	O
create	O
low	O
annotate	O
wireframe	O
and	O
user	O
flow	O
for	O
application	O
use	O
prototype	O
tool	O
have	O
good	O
knowledge	O
on	O
develop	O
use	O
case	O
user	O
story	O
persona	O
hand	O
experience	O
with	O
html5	O
css3	O
include	O
cross	O
compatibility	O
hand	O
experience	O
in	O
create	O
rwd	O
responsive	O
web	O
layout	O
have	O
good	O
exposure	O
on	O
marketing	O
and	O
health	O
care	O
domain	O
good	O
knowledge	O
on	O
marketing	O
automation	O
tool	O
eloqua	O
hand	O
experience	O
on	O
version	O
control	O
tool	O
svn	O
quick	O
learner	O
self	O
problem	O
highly	O
motivate	O
team	O
player	O
and	O
ability	O
to	O
quickly	O
adapt	O
to	O
new	O
trend	O
and	O
technology	O
excellent	O
write	O
and	O
verbal	O
communication	O
skill	O
to	O
engage	O
client	O
and	O
the	O
team	O
collaboratively	O
have	O
good	O
leadership	O
and	O
team	O
management	O
skill	O
work	O
experience	O
specialist	B-Designation
ii	I-Designation
marketing	I-Designation
march	O
2017	O
to	O
present	O
2017	O
work	O
as	O
software	O
engineer	O
with	O
prolific	O
corporation	O
limit	O
from	O
dec	O
2015	O
to	O
sept	O
2016	O
work	O
for	O
national	O
informatic	O
centre	O
under	O
multiple	O
payroll	O
from	O
apr	O
2014	O
to	O
oct	O
2015	O
work	O
as	O
an	O
inter	O
trainee	O
under	O
national	O
informatic	O
center	O
as	O
a	O
web	O
designer	O
from	O
sept	O
2013	O
to	O
apr	O
2014	O
skill	O
set	O
software	O
adobe	O
photoshop	O
adobe	O
indesign	O
adobe	O
illustrator	O
adobe	O
dreamweaver	O
ms	O
powerpoint	O
marketing	O
team	O
november	O
2017	O
to	O
november	O
2017	O
course	O
and	O
certification	O
currently	O
a	O
member	O
and	O
pursue	O
multiple	O
user	O
experience	O
relate	O
certification	O
course	O
from	O
the	O
interaction	O
design	O
foundation	O
marketing	O
automation	O
tool	O
https://www.indeed.com/r/sharan-adla/3a382a7b7296a764?isid=rex-download&ikw=download-top&co=in	O
oracle	O
eloqua	O
2010	O
to	O
2010	O
web	O
technology	O
html	O
5	O
css	O
3	O
front	O
end	O
framework	O
twitter	O
bootstrap	O
award	O
and	O
recognition	O
sparkle	O
award	O
certificate	O
of	O
appreciation	O
oct	O
2017	O
award	O
of	O
appreciation	O
for	O
outstanding	O
performance	O
and	O
contribution	O
towards	O
development	O
of	O
several	O
digital	O
asset	O
microsite	O
for	O
oow	O
2017	O
education	O
bachelor	B-Degree
in	I-Degree
computer	I-Degree
science	I-Degree
m.	B-College Name
v.	I-College Name
g.	I-College Name
r	I-College Name
college	I-College Name
of	I-College Name
engineering	I-College Name
vizianagaram	O
andhra	O
pradesh	O
december	O
2008	O
mpc	B-Degree
subject	I-Degree
gowtham	B-College Name
jr.	I-College Name
college	I-College Name
vijayawada	O
andhra	O
pradesh	O
august	O
2006	O
ssc	B-Degree
vignan	B-College Name
vidyalayam	I-College Name
high	I-College Name
school	I-College Name
visakhapatnam	O
andhra	O
pradesh	O
links	O
https://behance.net/sharanadla	O
https://www.linkedin.com/in/sharanadla	O
https://behance.net/sharanadla	O
https://www.linkedin.com/in/sharanadla	O

shreyanshu	B-Name
gupta	I-Name
software	B-Designation
development	I-Designation
engineer	I-Designation
with	O
6	B-Years of Experience
month	I-Years of Experience
of	O
experience	O
in	O
java	O
c	O
velocity	O
web	B-Skills
development	I-Skills
at	O
amazon	B-Companies worked at
development	I-Companies worked at
centre	O
bangalore	O
karnataka	O
email	O
me	O
on	O
indeed	O
indeed.com/r/shreyanshu	B-Email Address
gupta/6bd08d76c29d63c7	I-Email Address
self	O
and	O
hardworke	O
computer	O
science	O
student	O
seek	O
to	O
apply	O
my	O
skill	O
and	O
in	O
the	O
process	O
develop	O
professionally	O
willing	O
to	O
relocate	O
anywhere	O
work	O
experience	O
software	B-Designation
development	I-Designation
engineer	I-Designation
amazon	B-Companies worked at
intern	O
at	O
amazon	B-Companies worked at
development	I-Companies worked at
centre	I-Companies worked at
for	O
6	B-Years of Experience
month	I-Years of Experience
2017	B-Graduation Year
project	O
do	O
during	O
internship	O
blog	O
migration	O
from	O
typepad	O
to	O
amazon	B-Companies worked at
amazon	B-Companies worked at
own	O
a	O
blog	O
omnivoracious.com	O
which	O
is	O
use	O
to	O
improve	O
the	O
book	O
sale	O
in	O
amazon.com.	O
it	O
be	O
recently	O
host	O
in	O
a	O
3rd	O
party	O
blogge	O
platform	O
typepad	O
the	O
project	O
require	O
to	O
find	O
a	O
platform	O
which	O
satisfie	O
all	O
the	O
requirement	O
and	O
transfer	O
all	O
typepad	O
content	O
to	O
the	O
amazon	O
platform	O
maintain	O
the	O
functionality	O
and	O
compatibility	O
use	O
velocity	B-Skills
template	O
language	O
java	O
amazon	B-Companies worked at
tool	O
and	O
many	O
blogge	O
platform	O
mobile	O
widget	O
disparity	O
due	O
to	O
some	O
recent	O
change	O
in	O
amazon	B-Companies worked at
configuration	O
there	O
be	O
a	O
content	O
disparity	O
between	O
book	O
description	O
of	O
mobile	O
and	O
desktop	O
in	O
million	O
of	O
product	O
the	O
project	O
require	O
to	O
find	O
the	O
reason	O
for	O
disparity	O
and	O
then	O
find	O
a	O
solution	O
that	O
do	O
affect	O
other	O
feature	O
is	O
also	O
expandable	O
use	O
java	O
configuration	O
file	O
and	O
amazon	B-Companies worked at
tool	O
physical	O
to	O
amazon	B-Companies worked at
video	O
conversion	O
to	O
promote	O
amazon	B-Companies worked at
video	O
over	O
physical	O
video	O
source	O
dvd	O
blu	O
ray	O
certain	O
feature	O
be	O
create	O
like	O
popup	O
window	O
and	O
message	O
above	O
add	O
to	O
cart	O
button	O
this	O
project	O
require	O
to	O
create	O
ui	O
for	O
each	O
of	O
the	O
feature	O
and	O
check	O
whether	O
it	O
satisfie	O
all	O
the	O
criterion	O
use	O
java	O
jsp	O
configuration	O
file	O
and	O
bean	O
creation	O
https://www.indeed.com/r/shreyanshu-gupta/6bd08d76c29d63c7?isid=rex-download&ikw=download-top&co=in	O
https://www.indeed.com/r/shreyanshu-gupta/6bd08d76c29d63c7?isid=rex-download&ikw=download-top&co=in	O
education	O
b.tech	B-Degree
in	O
computer	O
science	O
kalinga	B-College Name
institute	I-College Name
of	I-College Name
industrial	I-College Name
technology	I-College Name
july	O
2013	O
to	O
april	O
2017	B-Graduation Year
skill	O
android	B-Skills
less	O
than	O
1	O
year	O
git	B-Skills
less	O
than	O
1	O
year	O
html	B-Skills
less	O
than	O
1	O
year	O
php	B-Skills
less	O
than	O
1	O
year	O
sql	B-Skills
less	O
than	O
1	O
year	O
java	B-Skills
less	O
than	O
1	O
year	O
c	O
velocity	B-Skills
less	O
than	O
1	O
year	O
c++	O
database	B-Skills
management	I-Skills
less	O
than	O
1	O
year	O
links	O
https://www.linkedin.com/in/shreyanshu-gupta-135176103	O
certification	O
online	B-Designation
content	I-Designation
writer	I-Designation
july	O
2016	O
to	O
present	O
be	O
online	B-Designation
content	I-Designation
writer	I-Designation
for	O
greymeter.com.	O
android	B-Skills
application	O
development	O
june	O
2015	O
to	O
present	O
learn	O
to	O
create	O
basic	O
android	B-Skills
app	O
use	O
eclipse	O
and	O
android	B-Skills
studio	O
publication	O
blog	O
migration	O
from	O
typepad	O
to	O
amazon	B-Companies worked at
https://www.amazonbookreview.com	O
july	O
2017	O
amazon	B-Companies worked at
own	O
a	O
blog	O
amazonbookreview.com	O
which	O
is	O
use	O
to	O
improve	O
the	O
book	O
sale	O
in	O
amazon.com.	O
it	O
be	O
recently	O
host	O
in	O
a	O
3rd	O
party	O
blogge	O
platform	O
typepad	O
the	O
project	O
require	O
to	O
find	O
a	O
platform	O
which	O
satisfie	O
all	O
the	O
requirement	O
and	O
transfer	O
all	O
typepad	O
content	O
to	O
the	O
amazon	B-Companies worked at
own	O
platform	O
while	O
maintain	O
its	O
functionality	O
and	O
compatibility	O
use	O
velocity	B-Skills
template	O
language	O
java	O
amazon	B-Companies worked at
tool	O
and	O
many	O
blogge	O
platform	O
mobile	O
widget	O
disparity	O
july	O
2017	O
https://www.linkedin.com/in/shreyanshu-gupta-135176103	O
https://www.amazonbookreview.com	O
due	O
to	O
some	O
recent	O
change	O
in	O
amazon	B-Companies worked at
configuration	O
file	O
there	O
be	O
content	O
disparity	O
between	O
book	O
description	O
of	O
mobile	O
and	O
desktop	O
in	O
million	O
of	O
product	O
the	O
project	O
require	O
to	O
find	O
the	O
reason	O
for	O
disparity	O
and	O
then	O
find	O
a	O
solution	O
that	O
do	O
affect	O
other	O
feature	O
is	O
also	O
expandable	O
use	O
java	O
configuration	O
file	O
and	O
amazon	B-Companies worked at
tool	O
physical	O
to	O
amazon	B-Companies worked at
video	O
conversion	O
july	O
2017	O
to	O
promote	O
amazon	B-Companies worked at
video	O
over	O
physical	O
video	O
source	O
dvd	O
blu	O
ray	O
certain	O
feature	O
be	O
create	O
like	O
popup	O
window	O
and	O
message	O
above	O
add	O
to	O
cart	O
button	O
this	O
project	O
require	O
to	O
create	O
ui	O
for	O
each	O
of	O
the	O
feature	O
and	O
check	O
whether	O
it	O
satisfie	O
all	O
the	O
criterion	O
use	O
java	O
jsp	O
configuration	O
file	O
and	O
bean	O
creation	O
additional	O
information	O
technical	O
skill	O
programming	O
language	O
c	O
sql	O
core	O
java	O
android	O
velocity	B-Skills
web	B-Skills
development	I-Skills
php	O
basic	O
knowledge	O
of	O
html	B-Skills
basic	O
knowledge	O
of	O
git	B-Skills
version	O
control	O
system	O

shrishti	B-Name
chauhan	I-Name
have	O
total	O
work	O
experience	O
of	O
2.5	B-Years of Experience
year	I-Years of Experience
on	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
soa	O
weblogic	O
and	O
mft	O
module	O
bilaspur	O
chhattisgarh	O
email	O
me	O
on	O
indeed	O
indeed.com/r/shrishti	O
chauhan/89d7feb4b3957524	O
seek	O
to	O
hone	O
and	O
enhance	O
my	O
technical	O
skill	O
in	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
while	O
work	O
as	O
a	O
professional	O
in	O
challenge	O
and	O
goal	O
orient	O
environment	O
willing	O
to	O
relocate	O
to	O
bengaluru	O
karnataka	O
work	O
experience	O
technical	B-Designation
consultant	I-Designation
oracle	B-Companies worked at
bengaluru	O
karnataka	O
october	O
2015	B-Graduation Year
to	O
present	O
have	O
total	O
work	O
experience	O
of	O
2.5	B-Years of Experience
year	I-Years of Experience
on	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
soa	O
weblogic	O
and	O
mft	O
module	O
have	O
extensively	O
work	O
on	O
support	O
testing	O
clone	O
monitor	O
and	O
maintenance	O
support	O
and	O
enhancement	O
for	O
the	O
e	O
project	O
with	O
multi	O
system	O
module	O
have	O
good	O
understand	O
on	O
end	O
business	O
process	O
experience	O
in	O
develop	O
and	O
deploy	O
bpel	O
process	O
use	O
technology	O
adapter	O
db	O
adapter	O
file	O
adapter	O
ftp	O
adapter	O
and	O
jms	O
adapter	O
part	O
of	O
a	O
team	O
for	O
develop	O
a	O
bpel	O
process	O
to	O
integrate	O
oracle	B-Companies worked at
fusion	O
application	O
this	O
orchestrate	O
bpel	O
process	O
have	O
process	O
activity	O
like	O
datum	O
conversion	O
transformation	O
and	O
fault	O
handle	O
develop	O
and	O
deploy	O
bpel	O
process	O
to	O
import	O
sale	O
order	O
and	O
add	O
line	O
to	O
the	O
sale	O
order	O
import	O
from	O
external	O
source	O
file	O
and	O
database	O
into	O
order	O
orchestration	O
module	O
work	O
on	O
bpel	O
process	O
to	O
create	O
sale	O
order	O
within	O
order	O
orchestration	O
module	O
use	O
soapui	O
and	O
enterprise	O
manage	O
have	O
good	O
understand	O
on	O
synchronous	O
and	O
asynchronous	O
process	O
transformation	O
xsd	O
xslt	O
and	O
xpath	O
installation	O
of	O
middle	O
tier	O
application	O
server	O
soa	O
suite	O
11g	O
configure	O
and	O
deploy	O
application	O
adapter	O
and	O
integrate	O
with	O
other	O
erp	O
or	O
3rd	O
party	O
service	O
work	O
with	O
the	O
client	O
team	O
and	O
communicate	O
with	O
the	O
business	O
team	O
regard	O
integration	O
with	O
external	O
delivery	O
system	O
https://www.indeed.com/r/shrishti-chauhan/89d7feb4b3957524?isid=rex-download&ikw=download-top&co=in	O
https://www.indeed.com/r/shrishti-chauhan/89d7feb4b3957524?isid=rex-download&ikw=download-top&co=in	O
as	O
an	O
oracle	B-Companies worked at
technical	B-Designation
consultant	I-Designation
i	O
be	O
responsible	O
for	O
provide	O
end	O
support	O
in	O
the	O
project	O
for	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	O
good	O
understand	O
of	O
service	O
orient	O
architecture	O
soa	O
with	O
the	O
middleware	O
technology	O
for	O
application	O
integration	O
technical	B-Designation
consultant	I-Designation
oracle	B-Companies worked at
have	O
total	O
work	O
experience	O
of	O
2.5	B-Years of Experience
year	I-Years of Experience
on	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
soa	O
weblogic	O
and	O
mft	O
module	O
education	O
c.s.	B-Degree
chhattisgarh	B-College Name
swami	I-College Name
vivekananda	I-College Name
technical	I-College Name
university	I-College Name
2011	O
to	O
2015	B-Graduation Year
skill	O
xml	B-Skills
oracle	I-Skills
mft	I-Skills
core	I-Skills
java	I-Skills
oracle	I-Skills
soa	I-Skills
wsdl	I-Skills
odi	I-Skills
additional	O
information	O
technical	O
skill	O
set	O
erp	O
package	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
and	O
oracle	B-Companies worked at
fusion	O
application	O
doo	O
fusion	O
middleware	O
module	O
oracle	B-Companies worked at
soa	O
mft	O
and	O
web	O
logic	O
11g	O
and	O
12c	O
version	O
adapter	O
database	O
jms	O
ftp	O
and	O
file	O
tool	O
jdeveloper	O
enterprise	O
manager	O
administrative	O
console	O
soap	O
ui	O
and	O
bi	O
publisher	O
programming	O
language	O
xml	O
c++	O
and	O
core	O
java	O
database	O
sql	O
operate	O
system	O
unix	O
and	O
window	O
project	O
detail	O
project	O
client	O
holts	O
renfrew	O
role	O
duration	O
technical	B-Designation
consultant	I-Designation
oct-15	O
scope	O
of	O
project	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
11g	O
and	O
oracle	B-Companies worked at
fusion	O
application	O
r12	O
project	O
description	O
holt	O
renfrew	O
is	O
180	O
year	O
old	O
chain	O
of	O
high	O
canadian	O
department	O
store	O
specialize	O
in	O
an	O
array	O
of	O
luxury	O
brand	O
and	O
designer	O
boutique	O
responsibility	O
work	O
as	O
technical	B-Designation
consultant	I-Designation
to	O
the	O
customer	O
for	O
the	O
issue	O
relate	O
to	O
oracle	B-Companies worked at
soa	O
mainly	O
bpel	O
and	O
mediator	O
component	O
provide	O
daily	O
server	O
health	O
check	O
for	O
soa	O
and	O
doo	O
scm	O
to	O
the	O
customer	O
attending	O
weekly	O
customer	O
call	O
and	O
provide	O
an	O
update	O
about	O
the	O
progress	O
of	O
the	O
issue	O
interact	O
with	O
the	O
client	O
to	O
understand	O
the	O
requirement	O
and	O
detail	O
of	O
the	O
issue	O
and	O
provide	O
suggestion	O
to	O
their	O
query	O
resolve	O
technical	O
issue	O
and	O
enhancement	O
raise	O
by	O
the	O
customer	O
review	O
work	O
product	O
from	O
the	O
team	O
member	O
and	O
deliver	O
product	O
to	O
the	O
client	O
on	O
time	O
with	O
high	O
quality	O
rca	O
for	O
the	O
complex	O
issue	O
in	O
client	O
version	O
of	O
oracle	B-Companies worked at
soa	O
and	O
scm	O
partially	O
work	O
on	O
functional	O
issue	O
relate	O
to	O
doo	O
order	O
management	O
and	O
inventory	O
management	O
work	O
effectively	O
with	O
oracle	B-Companies worked at
product	O
support	O
for	O
any	O
issue	O
relate	O
to	O
standard	O
functionality	O
project	O
client	O
whitbread	O
plc	O
role	O
duration	O
technical	B-Designation
consultant	I-Designation
sept-17	O
scope	O
of	O
project	O
oracle	B-Companies worked at
fusion	I-Companies worked at
middleware	I-Companies worked at
12c	O
and	O
oracle	B-Companies worked at
saas	O
project	O
description	O
whitbread	O
plc	O
is	O
the	O
uk	O
large	O
hospitality	O
company	O
own	O
premier	O
inn	O
and	O
costa	O
coffee	O
as	O
well	O
as	O
beefeater	O
brewer	O
fayre	O
and	O
bar	O
block	O
responsibility	O
work	O
as	O
technical	B-Designation
consultant	I-Designation
to	O
the	O
customer	O
for	O
the	O
issue	O
relate	O
to	O
oracle	B-Companies worked at
soa	O
and	O
mft	O
monitor	O
critical	O
process	O
and	O
fix	O
the	O
concurrent	O
process	O
run	O
on	O
soa	O
mft	O
and	O
odi	O
work	O
on	O
develop	O
and	O
execute	O
integration	O
regression	O
test	O
script	O
develop	O
application	O
understand	O
document	O
for	O
the	O
standard	O
functionality	O
interact	O
with	O
the	O
client	O
to	O
understand	O
the	O
requirement	O
and	O
detail	O
of	O
the	O
issue	O
and	O
provide	O
suggestion	O
to	O
their	O
query	O
resolve	O
technical	O
issue	O
and	O
enhancement	O
raise	O
by	O
the	O
customer	O
review	O
work	O
product	O
from	O
the	O
team	O
member	O
and	O
deliver	O
product	O
to	O
the	O
client	O
on	O
time	O
with	O
high	O
quality	O
rca	O
for	O
the	O
complex	O
issue	O
in	O
client	O
version	O
of	O
oracle	B-Companies worked at
soa	O
and	O
scm	O
work	O
effectively	O
with	O
oracle	B-Companies worked at
product	O
support	O
for	O
any	O
issue	O
relate	O
to	O
standard	O
functionality	O
co	O
internally	O
with	O
various	O
team	O
executive	O
in	O
provide	O
the	O
decision	O
to	O
various	O
factor	O
influence	O
the	O
project	O
implementation	O

shubham	B-Name
mittal	I-Name
system	B-Designation
engineer	I-Designation
infosys	B-Companies worked at
limited	I-Companies worked at
mysore	O
karnataka	O
email	O
me	O
on	O
indeed	O
indeed.com/r/shubham-mittal/4b29ab0545b0f67f	B-Email Address
have	O
2.0	B-Years of Experience
year	I-Years of Experience
of	O
experience	O
as	O
a	O
software	O
developer	O
system	O
engineer	O
in	O
the	O
it	O
industry	O
presently	O
work	O
as	O
senior	O
system	B-Designation
engineer	O
functionally	O
good	O
with	O
complete	O
order	O
fulfillment	O
journey	O
include	O
sale	O
and	O
service	O
cloud	O
expertise	O
in	O
implement	O
sql	O
soql	O
sosl	O
html	O
javascript	O
css	O
salesforce	O
apex	O
vf	O
page	O
other	O
component	O
handle	O
deployment	O
to	O
production	O
via	O
ci	O
migration	O
tool	O
good	O
implementation	O
knowledge	O
of	O
lighting	O
datum	O
loader	O
hand	O
in	O
marketing	O
cloud	O
good	O
implementation	O
knowledge	O
in	O
soap	O
web	O
service	O
good	O
knowledge	O
in	O
agile	O
methodology	O
and	O
jira	O
tool	O
certify	O
as	O
platform	O
developer-1.	O
currently	O
work	O
on	O
salesforce	O
technology	O
and	O
pursue	O
superbadge	O
in	O
apex	O
and	O
lightning	O
concept	O
work	O
experience	O
system	B-Designation
engineer	I-Designation
infosys	O
limit	O
january	O
2017	O
to	O
present	O
environment	O
salesforce	O
cloud	O
sense	O
apex	O
soql	O
git	O
bit	O
bucket	O
agile	O
responsibility	O
interaction	O
with	O
the	O
onshore	O
team	O
to	O
understand	O
the	O
requirement	O
as	O
per	O
client	O
and	O
functional	O
requirement	O
document	O
preparation	O
of	O
solution	O
document	O
component	O
list	O
and	O
high	O
level	O
estimation	O
of	O
the	O
task	O
create	O
under	O
sprint	O
technical	O
refinement	O
for	O
user	O
story	O
contribution	O
develop	O
and	O
integrate	O
the	O
different	O
module	O
develop	O
by	O
other	O
team	O
member	O
write	O
the	O
tech	O
specification	O
document	O
create	O
class	O
diagram	O
and	O
flow	O
diagram	O
use	O
functional	O
requirement	O
document	O
develop	O
and	O
deploy	O
lighten	O
component	O
create	O
apex	O
class	O
vf	O
page	O
workflow	O
process	O
builder	O
approval	O
process	O
and	O
other	O
component	O
integration	O
of	O
sale	O
cloud	O
with	O
other	O
third	O
party	O
vendor	O
design	O
solution	O
documentation	O
deployment	O
to	O
production	O
and	O
other	O
intermediate	O
environment	O
support	O
in	O
sit	O
testing	O
and	O
production	O
issue	O
system	B-Designation
engineer	I-Designation
https://www.indeed.com/r/shubham-mittal/4b29ab0545b0f67f?isid=rex-download&ikw=download-top&co=in	O
infosys	O
limit	O
mysore	O
karnataka	O
june	O
2016	B-Graduation Year
to	O
present	O
education	O
b.tech	B-Degree
in	I-Degree
eee	I-Degree
national	B-College Name
institute	I-College Name
of	I-College Name
technology	I-College Name
2016	B-Graduation Year
